text
"Inside Out 2 is ultimately successful, in large part because, like in the first film, the embrace of a harmony and balance among the emotions is emphasized above all else."
"Inside Out 2 is chock full of charm and intelligence, with witty new wordplay that makes our heroes float down a Stream of Consciousness before they face a sarcasm Chasm. "
"Inside Out may have been the best of all Pixar films, but what made it so owes to a premise that went beyond childhood innocence to imagine everyone’s psychology. Now, Inside Out 2 resorts to trite, “family movie” insipidness. "
"While Inside Out 2 wasn’t totally necessary, it makes a good case for feeling like a natural progression. This isn’t new territory, but it does further develop the first film’s central ideas in meaningful ways. "
"Inside Out 2 is a sequel that makes sense. Puberty brings with it a whole new set of emotions, so this follow-up is able to stay true to the spirit of the original while also moving naturally in a fresh direction. "
"Although there are some fun expansions to the established world, the film essentially colours within the lines, taking few risks and sticking to a tried-and-tested formula. It’s a timid offering from a once-bold studio..."
"It’ll probably do a billion dollars because it is so perfectly, nebulously, inoffensively “just okay.” And yet, there’s something neat about telling young people that emotions of all kinds are valuable."
"In further developing a daring conceit, the filmmakers create ever more opportunities for the whole thing to collapse on itself. They mostly keep things upright, but metaphors are strained near to the breaking point in the process."
"As in the first movie, the goal is to strive for balance, embrace complexity and learn to be OK with imperfection. I’m trying to do that myself with Inside Out 2, which, despite its many pleasures, is a pretty imperfect movie. "
“Inside Out 2” still sparkles from its lovable characters and relatable storylines told through emotions we all have. Providing a family-friendly avenue to discuss our feelings and mental health with loved ones.
Inside Out 2 is so beautifully realized that one almost can’t believe that someone actually got an animated sequel right.
"The film is set almost entirely in a three-day ice hockey camp for girls. Ice hockey! To non-American viewers, this is about as exciting and significant as competitive calligraphy. "
This toon may get stuck in your head -- in a good way. A great one to treat the grandkids to.
"As in Pixar’s house animation style of fuzzy, phosphorescent, and physically coherent surfaces, this summation is a safely hedged bet, and suggests any route toward the varieties of experience that children actually remember will remain safely not taken."
"Just as you'd expect, it's sweet, funny, sad, and clever throughout. It's a great ride that can be enjoyed while giving something to discuss as well as maybe some grace in understanding and remembering what happens in the mind during big life changes."
"For those viewers who are currently awash in the tumult of adolescence (and those who remember it clearly), Inside Out 2 feels remarkably true."
A pointedly funny and observant parable of teen angst that has a lot to say about the state of youth today.
"The good news is that “Inside Out 2” is a wonderfully entertaining picture with a story that justifies its existence and lays the groundwork for another installment, maybe even more. "
" While Inside Out 2 may not quite reach the heights of its predecessor, this is a Pixar delight that is artful in both its concept and execution. So see it, but remember to keep your emotions in check."
"Rarely does a sequel hit as hard as the original, but Pixar’s Inside Out 2 is a beautiful gift that reminds us of how vital all our feelings are."
"Inside Out 2 has a very similar scenario to the first film but it's done well. It's a solid sequel than then, in the final act, delivers that Pixar magic in a film that is very directly about battling anxiety."
"A successful update that takes the concept in creative and rewarding directions. Also, its colorful universe looks fantastic, especially in IMAX. "
I will never not appreciate the way these characters give us a fun visual language that makes it easy to talk through emotions with our kids. But the sequel doesn’t land the emotional wallop and the catharsis that the first movie did. 
Underneath Joy's primary mission is that secondary fear of the unknown that lies ahead. And the genius of this and other Pixar movies is that it faces this fear and comes out the other side. 
"The straightforward beauty and eloquence of the first film isn’t present in Inside Out 2, but that doesn’t mean it’s anything other than brilliant."
"It’s growing up like its human protagonist. Thanks to Anxiety—the best new addition—Inside Out 2 leaves its old sense of self behind. But it’s an expansion, not an evolution. It knows it cannot top its predecessor."
"If you like puns and you don’t mind therapy-talk, you’ll likely find much to love with Inside Out 2. ... But it does feel empty in a way the first simply wasn’t."
"Why is the sequel never the equal? Mostly because the surprise goes poof, along with the kick of originality. This followup to the animated Oscar-winning 2015 original can't do much about that, except deliver charm in sweet abundance. So why resist?"
"The sequel to Inside Out is terrific, smartly navigating the rough terrain that is puberty to showcase its beloved foundational emotions while introducing a new roster of well-developed characters."
"A perfectly okay movie, but it just never quite hits the mark as the first film."
"The latest Pixar sequel will turn you ""Inside Out"" with feelings."
Inside Out 2 adds more emotions into the mix as Riley becomes a teenager while not straying too far from the magic of its predecessor.
"Inside Out 2 runs the gamut of emotions, creating an epic odyssey about growing up and the turbulent emotions young teens exhibit during that process. As far as sequels go, it’s among Pixar’s best work."
"Inside Out 2 grows with Riley, and by doing so, it shows its audience a spiritual mirror that reflects their own self-image. It’s worth peering into. It’s even more difficult to forget."
"Inside Out 2 is a winner because it’s thought provoking in addressing how the coming of age passage can be difficult, awkward and beautiful all at once! "
"The first film took most of the chances and was justifiably rewarded. The sequel finds new avenues to explore but in a more crowd-pleasing, less challenging vein."
"While the second instalment doesn’t quite pack as much of an emotional punch, it’s still an incredibly creative, wonderfully animated & thought-provoking journey."
"Whip smart and sharply funny, “Inside Out 2” probably works best for older kids and adults, so find a kid you can take with you as an excuse."
"Two words ... Magnificent & Masterpiece. It's hard to say it's superior to the original, but it's certainly a significant evolution. with stunning animation, action, laughs & characters that exhibit and project integrity to the very last frame. Pixar!"
"True, the plot is basically a redo of the first film... but the writing’s sharp, the animation is delightful and, unusually for a modern-day family film, at a tight 95 minutes it doesn’t outstay its welcome."
There’s a comfort in knowing that we’re all a little crazy. That’s what makes this movie so special.
"Inside Out 2 is Pixar at its finest! A much-needed entertaining family comedy that's intelligent, funny & heartwarming. Not only is it up to par with the 2015 original, it's also one of Pixar's best sequels ever. [Full review in Spanish]"
"It feels like it has gone through too many cooks and the ingredients are less appetising, getting very complicated and yet strangely slow."
"I got enough laughs out of the new emotions to essentially enjoy Inside Out 2. But although it’s often charming and relatable, it’s a letdown when you consider the heights such a project could reach."
"A wonderfully clever sequel that ages up the concept with one dreaded word: Puberty. Whatever one’s age, there’s much to like in a movie that offers the requisite laughs and sweetness, while managing to feel quite profound."
But there is something that elevates this film above the most recent entries of mass entertainment: concision. [Full review in Spanish]
"Sweet, safe and satisfying, this Pixar sequel should reverse studio's downward trend."
"Inside Out 2 is a Pixar triumph that, arguably, even overshadows the first film, precisely because it deals with a period of life that is rife with confusion and uncertainty."
"This is probably its best film since Coco, and best sequel since Toy Story 3."
"If there’s a familiarity to this overall arc that keeps this sequel from being the imaginative revelation the first Inside Out was, it’s also true that this tale isn’t usually told with so many vivid and funny details."
"While a perfectly pleasant experience at the movies, Inside Out 2 doesn’t feel as complex or sophisticated as its predecessor. It's clever and there are laughs, but we recommend you temper your expectations if you hold the first one in high regard."
"...some of the greatest pathos in a Pixar production, right up there with WALL-E and TOY STORY 3."
"One of the best sequels Pixar has done. Anxiety and the other new emotions bring a whole new level of complexity to Riley that hits you in the heart. The original may still reign king, but Inside Out 2 is not far behind as it unlocks a new core memory."
"This second helping  — delivered under the direction of Kelsey Mann — keeps faith with the spirit of the 2015 original while offering fresh perspectives, a welcome change for a sequel."
"For every clever idea, there are several that are relatively clumsy. An eager voice cast—all of whom personify their emotions or characters with ease—cannot quite smooth over a vague mix of action and subtext."
"Following a massively impactful and beloved film like Inside Out is an intimidating task, but Anxiety and the group of new emotions...add new layers and laughs to the sequel that give it a fresh feel. "
"If the movie overall lacks the enchantment—and the depth—of its predecessor, and can come across as desperate at times, there are plenty of engaging moments along the way. "
"Inside Out 2 is more metaphor than meaning. It explains plenty about the confusing emotions associated with puberty, often in intelligent ways, but it rarely lets them be felt or experienced, the way its predecessor did. "
"Though it will probably assist most younger viewers if they have already seen the first movie, there can be no denying Pixar has crafted a refreshingly original work that will warmly resonate with all ages."
"A perfectly enjoyable, reliably entertaining, if safer and less awe-inspiring second installment in what could be a long-running franchise if Pixar so wanted. "
"More poignant than an out-and-out tearjerker, the observations of Inside Out 2 may still get adults a little misty."
"There's so much for them to have fun with in here in terms of just how people operate. That's what I felt about the previous movie, and I felt they really captured the magic of that in this sequel."
"Like Wish before it, Inside Out 2 plays just fine in the moment. "
"""Inside Out 2"" stays on beat. Things happen just when you think they will or want them to, and in some cases, you get the joke right before the character makes it."
"The film is wise enough to keep going with what the original film did so well.
"
"Welcome back, Pixar. Inside Out 2 is relatable to most ages and adds more maturity and empathy to the messiness that life can be. I felt seen."
"Inside Out 2 is not one of Pixar’s best all-time sequels, nor does it surpass the original, but the film is entertaining, emotional, and memorable all the same. It’s Pixar doing what Pixar does best."
Doubtless Inside Out 2 plays well for adults and kids alike. It just does not quite touch the genius of its predecessor.
"Like the best of Pixar, Inside Out 2 is doubled edged. It’s an adventure story for kids, but one that transcends the form with abstract, adult thoughts on the things that make us, us."
"Inside Out 2 attempts to tell a tale about the messiness of puberty but ends up being extremely messy itself, with none of the realism and subtlety that made the first film so celebrated."
"Inside Out 2 is a brilliantly animated sequel that delivers a rollercoaster of emotions with great voice acting. The film tackles important messages about authenticity and anxiety, though it will undoubtedly attract the ire of Disney and DEI haters."
"Hilarious, heartwarming, and hugely entertaining, 'Inside Out 2' does everything a great sequel should."
"A direct sequel that gets to skip a lot of the complicated explanations and ""here's how this works"" tutorials in favor of putting audiences through a 96-minute therapy session."
"A delightful, heartfelt and captivating experience for the whole family. "
"This is a Pixar sequel in the good mode of Toy Story, as opposed to the shakier territory of Monsters University and Finding Dory. The story is well thought-out, the animation is attractive, and the voice performances are wonderfully entertaining."
"Skillfully expands on its predecessor, introducing new emotions and navigating teen complexities. While not as groundbreaking, it delivers humor, heart, and a valuable message on emotional balance."
